startdef metaobject NATURE coin_01
location castle
object 1628 0 0 0
count 1272
enddef metaobject

startdef metaobject NATURE tablefeatwear3_image
group carpets
location castle
object 1629 0 0 0
count 1273
enddef metaobject

startdef metaobject NATURE		tablefeatwear4_image
group carpets
location castle
object 1630 0 0 0
count 1274
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4936 0 0 0
count 1275
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4937 0 0 0
count 1276
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4938 0 0 0
count 1277
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4939 0 0 0
count 1278
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4940 0 0 0
count 1279
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4941 0 0 0
count 1280
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4942 0 0 0
count 1281
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4943 0 0 0
count 1282
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4944 0 0 0
count 1283
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4945 0 0 0
count 1284
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4946 0 0 0
count 1285
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4947 0 0 0
count 1286
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4948 0 0 0
count 1287
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4949 0 0 0
count 1288
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4950 0 0 0
count 1289
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4951 0 0 0
count 1290
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4952 0 0 0
count 1291
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4953 0 0 0
count 1292
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4954 0 0 0
count 1293
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4955 0 0 0
count 1294
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4956 0 0 0
count 1295
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4957 0 0 0
count 1296
enddef metaobject

startdef metaobject NATURE
group carpets
location castle
object 4958 0 0 0
count 1297
enddef metaobject

startdef metaobject NATURE bearvel_1a_image
group carpets
location common_house
object 1448 0 0 0
count 1298
enddef metaobject

startdef metaobject NATURE bearvel_1b_image
group carpets
location common_house
object 1449 0 0 0
count 1299
enddef metaobject

startdef metaobject NATURE bearvel_2a_image
group carpets
location common_house
object 1450 0 0 0
count 1300
enddef metaobject

startdef metaobject NATURE bearvel_2b_image
group carpets
location common_house
object 1451 0 0 0
count 1301
enddef metaobject

startdef animation 79
startdef metaobject NATURE shelfa_fr1_image
group counters
location general_store
object 1441 0 0 0
count 1303
enddef metaobject

startdef animation 80
startdef metaobject NATURE shelfb_fr1_image
group counters
location general_store
object 1444 0 0 0
count 1305
enddef metaobject

startdef metaobject NATURE weapshelf1_image
group counters
location general_store
object 1447 0 0 0
count 1306
enddef metaobject

startdef metaobject NATURE newmerchantfull_fr1_image
group counters
location general_store
object 1641 0 0 0
count 1307
enddef metaobject

startdef metaobject NATURE newmerchantempty_fr1_image
group counters
location general_store
object 1638 0 0 0
count 1308
enddef metaobject

startdef metaobject NATURE mercshelf1_image
group counters
location general_store
object 1440 0 0 0
count 1309
enddef metaobject

startdef metaobject NATURE mercshelf1_image
group counters
location general_store
object 5129 0 0 0
count 1310
enddef metaobject

startdef metaobject NATURE mercshelf1_image
group counters
location general_store
object 5130 0 0 0
count 1311
enddef metaobject

startdef metaobject NATURE mercshelf1_image
group counters
location general_store
object 5131 0 0 0
count 1312
enddef metaobject

startdef metaobject NATURE mercshelf1_image
group counters
location general_store
object 5132 0 0 0
count 1313
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2920 0 0 0
count 1314
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2915 0 0 0
count 1315
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3110 0 0 0
count 1316
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3111 0 0 0
count 1317
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3112 0 0 0
count 1318
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2916 0 0 0
object 2981 front -6 123 on 1
object 2981 front 43 85 on 1
object 2981 front 91 123 on 1
count 1319
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2917 0 0 0
object 2981 front -6 122 on 1
object 2981 front 43 122 on 1
object 2981 front 91 122 on 1
count 1320
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2918 0 0 0
object 2981 front -7 122 on 1
object 2981 front 42 122 on 1
object 2981 front 90 122 on 1
count 1321
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2919 0 0 0
count 1322
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2921 0 0 0
count 1323
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2935 0 0 0
count 1324
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2936 0 0 0
count 1325
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2937 0 0 0
count 1326
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2938 0 0 0
count 1327
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2939 0 0 0
count 1328
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2940 0 0 0
count 1329
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2941 0 0 0
count 1330
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2942 0 0 0
count 1331
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2943 0 0 0
count 1332
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2944 0 0 0
count 1333
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2945 0 0 0
count 1334
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2946 0 0 0
count 1335
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2947 0 0 0
count 1336
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2948 0 0 0
count 1337
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 2949 0 0 0
count 1338
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3230 0 0 0
count 1339
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3231 0 0 0
count 1340
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3232 0 0 0
count 1341
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3233 0 0 0
count 1342
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3234 0 0 0
count 1343
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3235 0 0 0
count 1344
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3236 0 0 0
count 1345
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3237 0 0 0
count 1346
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3238 0 0 0
count 1347
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3239 0 0 0
count 1348
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3240 0 0 0
count 1349
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3241 0 0 0
count 1350
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3242 0 0 0
count 1351
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3243 0 0 0
count 1352
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3244 0 0 0
count 1353
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3245 0 0 0
count 1354
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3246 0 0 0
count 1355
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3247 0 0 0
count 1356
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3248 0 0 0
count 1357
enddef metaobject

startdef metaobject NATURE
group inn_objects
location inn
object 3408 0 0 0
count 1358
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3702 0 0 0
count 1359
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3703 0 0 0
count 1360
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3704 0 0 0
count 1361
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3705 0 0 0
count 1362
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3706 0 0 0
count 1363
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3707 0 0 0
count 1364
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3708 0 0 0
count 1365
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3709 0 0 0
count 1366
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3710 0 0 0
count 1367
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3711 0 0 0
count 1368
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3712 0 0 0
count 1369
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3774 0 0 0
count 1370
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3775 0 0 0
count 1371
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3776 0 0 0
count 1372
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 3777 0 0 0
count 1373
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 2891 0 0 0
count 1374
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 2892 0 0 0
count 1375
enddef metaobject

startdef metaobject NATURE
group church_objects
location churh
object 3281 0 0 0
count 1376
enddef metaobject

startdef metaobject NATURE
group church_objects
location churh
object 3282 0 0 0
count 1377
enddef metaobject

startdef metaobject NATURE
group church_objects
location churh
object 3283 0 0 0
count 1378
enddef metaobject

startdef metaobject NATURE
group church_objects
location churh
object 3284 0 0 0
count 1379
enddef metaobject

startdef metaobject NATURE
group church_objects
location churh
object 3285 0 0 0
count 1380
enddef metaobject

startdef metaobject NATURE
group church_objects
location churh
object 3986 0 0 0
count 1381
enddef metaobject

startdef metaobject NATURE
group church_objects
location churh
object 4411 0 0 0
count 1382
enddef metaobject

startdef metaobject NATURE
group church_objects
location churh
object 4422 0 0 0
count 1383
enddef metaobject

startdef metaobject NATURE
group church_objects
location churh
object 4423 0 0 0
count 1384
enddef metaobject

startdef metaobject NATURE
group church_objects
location churh
object 4424 0 0 0
count 1385
enddef metaobject

startdef metaobject NATURE
group church_objects
location churh
object 4432 0 0 0
count 1386
enddef metaobject

startdef metaobject NATURE
group church_objects
location churh
object 4433 0 0 0
count 1387
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4521 0 0 0
count 1388
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4522 0 0 0
count 1389
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4523 0 0 0
count 1390
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4524 0 0 0
count 1391
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4527 0 0 0
count 1392
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4528 0 0 0
count 1393
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4529 0 0 0
count 1394
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4530 0 0 0
count 1395
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4531 0 0 0
count 1396
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4538 0 0 0
count 1397
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4532 0 0 0
count 1398
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4533 0 0 0
count 1399
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4534 0 0 0
count 1400
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4535 0 0 0
count 1401
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4536 0 0 0
count 1402
enddef metaobject

startdef metaobject NATURE
group church_objects
location church
object 4537 0 0 0
count 1403
enddef metaobject

startdef metaobject NATURE  hatchway_i_01
group Cellar
location Cellar
object 2172 0 0 0
count 1404
enddef metaobject

startdef metaobject NATURE  hatchway_i_02
group Cellar
location Cellar
object 2173 0 0 0
count 1405
enddef metaobject

startdef metaobject NATURE  hatchway_i_03
group Cellar
location Cellar
object 2174 0 0 0
count 1406
enddef metaobject

startdef metaobject NATURE  ladder_i_01
group Cellar
location Cellar
object 2175 0 0 0
count 1407
enddef metaobject

startdef metaobject WALL
group castle_cellars
location castle
walltype normal outside
object 496 0 0 0
count 1408
enddef metaobject

startdef metaobject WALL
group castle_cellars
location castle
walltype special outside
object 497 0 0 0
count 1409
enddef metaobject

startdef metaobject WALL
group castle_cellars
location castle
walltype special outside
object 498 0 0 0
count 1410
enddef metaobject

startdef metaobject WALL
group castle_cellars
location castle
walltype special outside
object 499 0 0 0
count 1411
enddef metaobject

startdef metaobject WALL
group castle_cellars
location castle
walltype special outside
object 500 0 0 0
count 1412
enddef metaobject

startdef metaobject WALL
group castle_cellars
location castle
walltype normal outside
object 504 0 0 0
count 1413
enddef metaobject

startdef metaobject WALL
group castle_cellars
location castle
walltype special outside
object 505 0 0 0
count 1414
enddef metaobject

startdef metaobject WALL
group castle_cellars
location castle
walltype special outside
object 506 0 0 0
count 1415
enddef metaobject

startdef metaobject WALL
group castle_cellars
location castle
walltype normal outside
object 507 0 0 0
count 1416
enddef metaobject

startdef metaobject WALL NCARC_spec_cornerpiece01_image
group castle_cellars
location castle
walltype edge outside
object 511 0 0 0
count 1417
enddef metaobject

startdef metaobject WALL NCARC_spec_cornerpiece02_image
group castle_cellars
location castle
walltype edge outside
object 512 0 0 0
count 1418
enddef metaobject

startdef animation 95
startdef metaobject WALL nc_cellar_door_front
group castle_cellars
location castle
walltype door outside
object 1717 0 0 0
object 1718 96 0 124
object 1719 160 0 0
object 1723 96 0 0
count 1420
enddef metaobject

startdef animation 96
startdef metaobject WALL nc_cellar_skew_door
group castle_cellars
location castle
walltype door outside
object 1720 0 0 0
object 1721 0 64 131
object 1722 0 96 0
object 1726 0 64 0
count 1422
enddef metaobject

startdef metaobject WALL
group castle_cellars
location castle
walltype door outside
object 502 0 0 0
object 501 0 0 154
object 503 224 0 0
count 1423
enddef metaobject

startdef metaobject WALL
group castle_cellars
location castle
walltype door outside
object 509 0 0 0
object 508 0 0 154
object 510 0 96 0
count 1424
enddef metaobject

startdef metaobject WALL nc_cellar_wall_front_stairs
group castle_cellars
location castle
walltype special outside
object 1715 0 0 0
count 1425
enddef metaobject

startdef metaobject ATTACH nc_cellar_wall_front_stairs_A
group castle_cellars
location castle
placement on 1715
object 7188 back 2 2 on 0
count 1426
enddef metaobject

startdef metaobject WALL nc_cellar_wall_skew_stairs
group castle_cellars
location castle
walltype special outside
object 1716 0 0 0
count 1427
enddef metaobject

startdef metaobject NATURE nc_cellar_stairs01
group castle_cellars
location castle
object 1712 0 0 0
count 1428
enddef metaobject

startdef metaobject NATURE nc_cellar_stairs02
group castle_cellars
location castle
object 1713 0 0 0
count 1429
enddef metaobject

startdef metaobject NATURE nc_cellar_stairs03
group castle_cellars
location castle
object 1714 0 0 0
count 1430
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 496
object 1732 front 94 10 on 0
count 1431
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 504
object 1735 right 69 56 on 0
count 1432
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 496
object 1729 front 243 53 on 0
count 1433
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 496
object 1729 front 243 53 on 0
count 1434
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 497
object 1729 front 243 53 on 0
count 1435
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 498
object 1729 front 243 53 on 0
count 1436
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 1715
object 1729 front 243 53 on 0
count 1437
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 500
object 1729 front 243 53 on 0
count 1438
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 512
object 1729 front 243 53 on 0
count 1439
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 496
object 1730 front 233 176 on 0
count 1440
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 1715
object 1730 front 233 176 on 0
count 1441
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 497
object 1730 front 233 176 on 0
count 1442
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 498
object 1730 front 233 176 on 0
count 1443
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 499
object 1730 front 233 176 on 0
count 1444
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 500
object 1730 front 233 176 on 0
count 1445
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 512
object 1730 front 233 176 on 0
count 1446
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 496
object 1731 front 232 167 on 0
count 1447
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 1715
object 1731 front 232 167 on 0
count 1448
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 497
object 1731 front 232 167 on 0
count 1449
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 498
object 1731 front 232 167 on 0
count 1450
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 499
object 1731 front 232 167 on 0
count 1451
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 500
object 1731 front 232 167 on 0
count 1452
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 512
object 1731 front 232 167 on 0
count 1453
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 496
object 915 front center Y center on 0
count 1454
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 512
object 915 front center Y center on 0
count 1455
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 497
object 915 front center Y center on 0
count 1456
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 498
object 915 front center Y center on 0
count 1457
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 500
object 915 front center Y center on 0
count 1458
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 501
object 915 front center Y center on 0
count 1459
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 1717
object 915 front center Y center on 0
count 1460
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 1719
object 915 front center Y center on 0
count 1461
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 504
object 926 right X center center on 0
count 1462
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 505
object 926 right X center center on 0
count 1463
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 507
object 926 right X center center on 0
count 1464
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 508
object 926 right X center center on 0
count 1465
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 510
object 926 right X center center on 0
count 1466
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 1720
object 926 right X center center on 0
count 1467
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 1722
object 926 right X center center on 0
count 1468
enddef metaobject

startdef metaobject ATTACH
group castle_cellar
location castle
placement on 511
object 926 right X center center on 0
count 1469
enddef metaobject

startdef metaobject NATURE
group junk
location everywhere
object 3778 0 0 0
count 1470
enddef metaobject

startdef metaobject NATURE
group junk
location everywhere
object 3779 0 0 0
count 1471
enddef metaobject

startdef metaobject NATURE
group junk
location everywhere
object 3780 0 0 0
count 1472
enddef metaobject

startdef metaobject NATURE
group junk
location everywhere
object 3781 0 0 0
count 1473
enddef metaobject

startdef metaobject NATURE
group junk
location everywhere
object 3782 0 0 0
count 1474
enddef metaobject

startdef metaobject NATURE
group junk
location everywhere
object 3783 0 0 0
count 1475
enddef metaobject

startdef metaobject NATURE
group junk
location everywhere
object 3784 0 0 0
count 1476
enddef metaobject

startdef metaobject NATURE
group junk
location everywhere
object 3785 0 0 0
count 1477
enddef metaobject

startdef metaobject NATURE
group junk
location everywhere
object 3786 0 0 0
count 1478
enddef metaobject

startdef metaobject NATURE
group junk
location everywhere
object 3787 0 0 0
count 1479
enddef metaobject

startdef metaobject NATURE
group junk
location everywhere
object 3788 0 0 0
count 1480
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4187 0 0 0
count 1481
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4188 0 0 0
count 1482
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4189 0 0 0
count 1483
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4190 0 0 0
count 1484
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4191 0 0 0
count 1485
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4192 0 0 0
count 1486
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4193 0 0 0
count 1487
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4194 0 0 0
count 1488
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4195 0 0 0
count 1489
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4196 0 0 0
count 1490
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4197 0 0 0
count 1491
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4198 0 0 0
count 1492
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4199 0 0 0
count 1493
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4200 0 0 0
count 1494
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4201 0 0 0
count 1495
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4202 0 0 0
count 1496
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4203 0 0 0
count 1497
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4204 0 0 0
count 1498
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4205 0 0 0
count 1499
enddef metaobject

startdef metaobject NATURE
group death_and_gore
location everywhere
object 4206 0 0 0
count 1500
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 3905 0 0 0
count 1501
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 3906 0 0 0
count 1502
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 3907 0 0 0
count 1503
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 4812 0 0 0
count 1504
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 4813 0 0 0
count 1505
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 5121 0 0 0
count 1506
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 5122 0 0 0
count 1507
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 5123 0 0 0
count 1508
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 5124 0 0 0
count 1509
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 5125 0 0 0
count 1510
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 5126 0 0 0
count 1511
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 5127 0 0 0
count 1512
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 5128 0 0 0
count 1513
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 6355 0 0 0
count 1514
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 6356 0 0 0
count 1515
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 6357 0 0 0
count 1516
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 6358 0 0 0
count 1517
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 6359 0 0 0
count 1518
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 6450 0 0 0
count 1519
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 6451 0 0 0
count 1520
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 6452 0 0 0
count 1521
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 6453 0 0 0
count 1522
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 6454 0 0 0
count 1523
enddef metaobject

startdef metaobject NATURE
group torture
location castle
object 6455 0 0 0
count 1524
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4744 0 0 0
count 1525
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4745 0 0 0
count 1526
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4746 0 0 0
count 1527
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4747 0 0 0
count 1528
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4748 0 0 0
count 1529
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4749 0 0 0
count 1530
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4750 0 0 0
count 1531
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4751 0 0 0
count 1532
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4752 0 0 0
count 1533
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4753 0 0 0
count 1534
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4754 0 0 0
count 1535
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4755 0 0 0
count 1536
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4756 0 0 0
count 1537
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4757 0 0 0
count 1538
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4758 0 0 0
count 1539
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4759 0 0 0
count 1540
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4760 0 0 0
count 1541
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4761 0 0 0
count 1542
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4762 0 0 0
count 1543
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4763 0 0 0
count 1544
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4764 0 0 0
count 1545
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4765 0 0 0
count 1546
enddef metaobject

startdef metaobject NATURE
group burned_stuff
object 4766 0 0 0
count 1547
enddef metaobject

startdef metaobject NATURE
group burned_stuff
