Desert plant|94|54|46|37|0|0|0
Skulls|112|77|60|59|0|0|0
Skulls|97|63|48|46|0|0|0
Object 2040|109|75|55|60|0|0|0
Object 2041|110|79|55|58|0|0|0
Object 2042|103|69|54|49|0|0|0
Object 2043|278|159|130|94|0|0|0
Object 2044|134|92|68|60|0|0|0
Object 2045|236|134|117|77|0|0|0
Object 2046|170|91|75|61|0|0|0
Object 2047|174|91|77|60|0|0|0
Desert monste|368|199|159|120|0|0|0
Desert monster|494|264|232|148|0|0|0
Canyon2050|282|239|150|190|0|0|0
Canyon2051|150|264|62|218|0|0|0
Canyon2052|243|234|115|209|0|0|0
Canyon2053|144|272|74|232|0|0|0
Canyon2054|82|156|94|108|0|0|0
Canyon2055|294|279|145|218|0|0|0
Canyon2056|88|139|28|77|0|0|0
Canyon2057|267|272|114|250|0|0|0
Canyon2058|72|240|62|200|0|0|0
Canyon2059|106|151|111|114|0|0|0
Canyon2060|447|345|222|312|0|0|0
Canyon2061|329|423|137|326|0|0|0
Canyon2062|408|508|197|411|0|0|0
Canyon2063|424|318|222|285|0|0|0
Canyon2064|506|328|222|295|0|0|0
Canyon2065|449|319|247|286|0|0|0
Canyon2066|438|322|236|289|0|0|0
Canyon2067|473|322|222|289|0|0|0
Object 2068|424|335|222|302|0|0|0
Object 2069|424|335|222|302|0|0|0
Object 2070|424|326|222|293|0|0|0
Object 2071|424|334|222|301|0|0|0
Object 2072|424|319|222|286|0|0|0
Object 2073|389|322|197|225|0|0|0
Object 2074|478|435|286|326|0|0|0
Object 2075|389|443|197|346|0|0|0
Object 2076|420|449|228|326|0|0|0
Canyon2077|399|423|207|326|0|0|0
Canyon2078|382|423|190|326|0|0|0
Canyon2079|389|423|197|326|0|0|0
Canyon2080|389|423|197|326|0|0|0
Canyon2081|389|423|197|326|0|0|0
Object 2082|105|154|61|148|0|0|0
Object 2083|105|226|47|190|0|0|0
Object 2084|106|164|66|153|0|0|0
Object 2085|93|217|37|185|0|0|0
Object 2086|232|190|112|156|0|0|0
Object 2087|157|177|76|150|0|0|0
Object 2088|173|158|85|135|0|0|0
Object 2089|115|155|54|139|0|0|0
Object 2090|122|143|63|127|0|0|0
Object 2091|81|113|44|100|0|0|0
Object 2092|66|92|33|82|0|0|0
Object 2093|52|104|26|91|0|0|0
Object 2094|34|48|15|40|0|0|0
Object 2095|44|37|23|29|0|0|0
Object 2096|62|52|29|44|0|0|0
Object 2097|35|47|18|39|0|0|0
Swamp bush|123|153|61|137|0|0|0
Swamp bush|120|156|58|139|0|0|0
Object 2100|96|156|45|138|0|0|0
Object 2101|96|127|46|114|0|0|0
Object 2102|83|132|43|117|0|0|0
Object 2103|83|105|37|86|0|0|0
Object 2104|59|117|31|98|0|0|0
Swamp bush|44|106|19|98|0|0|0
Object 2106|85|150|43|120|0|0|0
Object 2107|93|136|45|124|0|0|0
Object 2108|69|129|33|119|0|0|0
Object 2109|93|80|45|74|0|0|0
Object 2110|93|80|45|74|0|0|0
Object 2111|93|80|45|74|0|0|0
Object 2112|26|38|12|29|0|0|0
Object 2113|23|30|10|25|0|0|0
Object 2114|46|135|24|110|0|0|0
Object 2115|37|131|18|107|0|0|0
Object 2116|56|74|26|54|0|0|0
Object 2117|98|170|38|159|0|0|0
Object 2118|162|170|70|159|0|0|0
Object 2119|226|170|102|159|0|0|0
Object 2120|98|168|38|159|0|0|0
Object 2121|162|168|70|159|0|0|0
Object 2122|226|168|102|159|0|0|0
Object 2123|97|169|38|158|0|0|0
Object 2124|161|169|70|158|0|0|0
Object 2125|225|170|102|159|0|0|0
Object 2126|97|169|38|158|0|0|0
Object 2127|162|176|70|159|0|0|0
Object 2128|225|188|102|171|0|0|0
Object 2129|229|174|105|164|0|0|0
Object 2130|164|174|72|164|0|0|0
Object 2131|101|174|41|164|0|0|0
Object 2132|101|174|41|164|0|0|0
Object 2133|87|185|35|176|0|0|0
Object 2134|107|176|53|177|0|0|0
Object 2135|87|185|35|176|0|0|0
Object 2136|107|177|53|177|0|0|0
Object 2137|75|57|42|54|0|0|0
Object 2138|146|240|74|189|0|0|0
Object 2139|148|256|74|205|0|0|0
Object 2140|145|254|76|204|0|0|0
Object 2141|146|240|74|189|0|0|0
Object 2142|84|193|43|172|0|0|0
Object 2143|81|190|44|172|0|0|0
Object 2144|82|175|42|157|0|0|0
Object 2145|114|208|58|173|0|0|0
Object 2146|119|208|58|173|0|0|0
Object 2147|116|224|58|189|0|0|0
Object 2148|113|222|60|188|0|0|0
Object 2149|114|208|58|173|0|0|0
Object 2150|119|207|64|173|0|0|0
Object 2151|151|239|80|189|0|0|0
Object 2152|87|177|48|159|0|0|0
Object 2153|104|192|57|166|0|0|0
Object 2154|99|193|51|166|0|0|0
Object 2155|64|154|31|190|0|0|0
Object 2156|55|185|28|177|0|0|0
Object 2157|64|154|31|190|0|0|0
Object 2158|55|185|28|177|0|0|0
Object 2159|77|115|36|86|0|0|0
Object 2160|91|176|53|153|0|0|0
Object 2161|103|192|62|164|0|0|0
Object 2162|83|181|42|165|0|0|0
Object 2163|77|119|37|109|0|0|0
Object 2164|77|188|34|158|0|0|0
Object 2165|208|141|103|111|0|0|0
Object 2166|230|112|114|86|0|0|0
Object 2167|161|175|79|129|0|0|0
Wooden Box|85|74|42|61|0|0|0
Wooden Box|84|92|41|72|0|0|0
wooden junk|105|56|57|31|0|0|0
Sign|55|161|28|155|0|0|0
Hatch|152|55|75|29|0|0|0
Object 2173|152|80|75|54|0|0|0
Object 2174|169|77|84|51|0|0|0
Ladder|85|229|41|214|0|0|0
Mushrooms|74|46|34|33|0|0|0
Mushroom|21|17|9|14|0|0|0
Mushroom|23|18|10|14|0|0|0
Mushroom|24|22|11|19|0|0|0
Mushroom|13|18|5|16|0|0|0
Mushroom81|14|20|6|16|0|0|0
Mushroom82|17|25|7|21|0|0|0
Mushroom83|16|24|6|20|0|0|0
Mushrooms4|67|39|31|28|0|0|0
Mushrooms5|107|39|51|29|0|0|0
Mushrooms6|10|17|3|14|0|0|0
Mushrooms7|19|20|8|17|0|0|0
Object 2188|82|113|43|96|0|0|0
Object 2189|82|113|43|96|0|0|0
Object 2190|82|109|43|92|0|0|0
Object 2191|82|90|43|73|0|0|0
Object 2192|82|120|43|103|0|0|0
Object 2193|82|110|43|93|0|0|0
Object 2194|82|109|43|92|0|0|0
Object 2195|82|121|43|104|0|0|0
Object 2196|82|118|43|101|0|0|0
Object 2197|82|101|43|84|0|0|0
Object 2198|82|113|43|96|0|0|0
Object 2199|83|62|50|38|0|0|0
Object 2200|101|122|30|101|0|0|0
Object 2201|101|122|30|101|0|0|0
Object 2202|101|122|30|101|0|0|0
Object 2203|101|122|30|101|0|0|0
Object 2204|27|17|12|10|0|0|0
Object 2205|101|122|30|101|0|0|0
Object 2206|101|122|30|101|0|0|0
Object 2207|101|122|30|101|0|0|0
Object 2208|101|122|30|101|0|0|0
Object 2209|101|122|30|101|0|0|0
Object 2210|101|122|30|101|0|0|0
Object 2211|73|78|33|53|0|0|0
Object 2212|73|73|33|48|0|0|0
Object 2213|72|77|32|52|0|0|0
Object 2214|72|73|32|48|0|0|0
Object 2215|72|78|32|53|0|0|0
Object 2216|72|74|32|49|0|0|0
Object 2217|72|73|32|48|0|0|0
Object 2218|72|78|32|53|0|0|0
Object 2219|73|77|32|52|0|0|0
Object 2220|73|73|32|48|0|0|0
Object 2221|73|78|32|53|0|0|0
Object 2222|74|46|30|34|0|0|0
Object 2223|66|84|32|69|0|0|0
Object 2224|69|76|32|61|0|0|0
Object 2225|68|80|32|65|0|0|0
Object 2226|69|76|32|61|0|0|0
Object 2227|68|83|32|68|0|0|0
Object 2228|65|77|32|62|0|0|0
Object 2229|71|104|32|89|0|0|0
Object 2230|66|73|32|58|0|0|0
Object 2231|69|80|32|65|0|0|0
Object 2232|65|76|32|61|0|0|0
Object 2233|65|85|32|70|0|0|0
Object 2234|62|54|27|42|0|0|0
Object 2235|290|164|126|113|0|0|0
Object 2236|290|164|126|113|0|0|0
Object 2237|290|164|126|113|0|0|0
Object 2238|290|164|126|113|0|0|0
Object 2239|290|164|126|113|0|0|0
Object 2240|290|164|126|113|0|0|0
Object 2241|290|164|126|113|0|0|0
Object 2242|290|164|126|113|0|0|0
Object 2243|290|164|126|113|0|0|0
Object 2244|290|164|126|113|0|0|0
Object 2245|290|164|126|113|0|0|0
Object 2246|62|54|27|42|0|0|0
Object 2247|46|27|20|22|0|0|0
Object 2248|46|27|20|22|0|0|0
Object 2249|46|27|20|22|0|0|0
Object 2250|46|27|20|22|0|0|0
Object 2251|46|27|20|22|0|0|0
Object 2252|46|27|20|22|0|0|0
Object 2253|46|27|20|22|0|0|0
Object 2254|46|27|20|22|0|0|0
Object 2255|46|27|20|22|0|0|0
Object 2256|46|27|20|22|0|0|0
Object 2257|46|27|20|22|0|0|0
Object 2258|46|25|22|21|0|0|0
Object 2259|48|51|21|29|0|0|0
Object 2260|48|51|21|29|0|0|0
Object 2261|48|51|21|29|0|0|0
Object 2262|48|51|21|29|0|0|0
Object 2263|48|51|21|29|0|0|0
Object 2264|48|51|21|29|0|0|0
Object 2265|48|51|21|29|0|0|0
Object 2266|48|51|21|29|0|0|0
Object 2267|48|51|21|29|0|0|0
Object 2268|48|51|21|29|0|0|0
Object 2269|48|51|21|29|0|0|0
Object 2270|48|49|21|27|0|0|0
Object 2271|48|49|21|27|0|0|0
Object 2272|48|49|21|27|0|0|0
Object 2273|48|49|21|27|0|0|0
Object 2274|48|49|21|27|0|0|0
Object 2275|48|49|21|27|0|0|0
Object 2276|48|49|21|27|0|0|0
Object 2277|48|49|21|27|0|0|0
Object 2278|48|49|21|27|0|0|0
Object 2279|48|49|21|27|0|0|0
Object 2280|48|49|21|27|0|0|0
Object 2281|48|49|21|27|0|0|0
Object 2282|48|49|21|27|0|0|0
Object 2283|48|49|21|27|0|0|0
Object 2284|48|49|21|27|0|0|0
Object 2285|48|49|21|27|0|0|0
Object 2286|48|49|21|27|0|0|0
Object 2287|48|49|21|27|0|0|0
Object 2288|48|49|21|27|0|0|0
Object 2289|48|49|21|27|0|0|0
Object 2290|48|49|21|27|0|0|0
Object 2291|48|49|21|27|0|0|0
Object 2292|45|49|18|27|0|0|0
Object 2293|17|37|8|33|0|0|0
Object 2294|11|38|3|32|0|0|0
Object 2295|11|33|3|27|0|0|0
Object 2296|11|37|3|31|0|0|0
Object 2297|11|33|3|27|0|0|0
Object 2298|11|38|3|32|0|0|0
Object 2299|11|35|3|29|0|0|0
Object 2300|11|34|3|28|0|0|0
Object 2301|11|39|3|33|0|0|0
Object 2302|11|40|3|34|0|0|0
Object 2303|11|38|3|32|0|0|0
Object 230|11|38|3|32|0|0|0
Object 2305|10|38|5|35|0|0|0
Object 2306|10|41|5|38|0|0|0
Object 2307|10|39|5|36|0|0|0
Object 2308|10|36|5|33|0|0|0
Object 2309|10|39|5|36|0|0|0
Object 2310|10|38|5|35|0|0|0
Object 2311|10|39|5|36|0|0|0
Object 2312|10|42|5|39|0|0|0
Object 2313|10|42|5|39|0|0|0
Object 2314|10|38|5|35|0|0|0
Object 2315|10|40|5|37|0|0|0
Object 2316|34|95|15|89|0|0|0
Skull candle|4|23|2|19|0|0|0
Object 2318|4|18|2|14|0|0|0
Object 2319|4|22|2|18|0|0|0
Object 2320|4|20|2|16|0|0|0
Object 2321|4|24|2|20|0|0|0
Object 2322|4|22|2|18|0|0|0
Object 2323|4|21|2|17|0|0|0
Object 2324|4|24|2|20|0|0|0
Object 2325|4|22|2|18|0|0|0
Object 2326|4|20|2|16|0|0|0
Object 2327|4|23|2|19|0|0|0
Object 2328|18|31|8|27|0|0|0
Candle2329|7|19|3|17|0|0|0
Object 2330|6|22|3|20|0|0|0
Object 2331|6|21|3|19|0|0|0
Object 2332|7|17|3|15|0|0|0
Object 2333|6|19|3|17|0|0|0
Object 2334|7|17|3|15|0|0|0
Object 2335|7|21|3|19|0|0|0
Object 2336|7|23|3|21|0|0|0
Object 2337|7|22|3|20|0|0|0
Object 2338|29|15|13|11|0|0|0
Object 2339|7|19|3|17|0|0|0
Object 2340|16|13|6|10|0|0|0
Object 2341|26|13|10|9|0|0|0
Skull candle|50|34|27|25|0|0|0
Object 2343|50|34|27|25|0|0|0
Object 2344|50|33|27|24|0|0|0
Object 2345|50|34|27|25|0|0|0
Object 2346|50|34|27|25|0|0|0
Object 2347|50|34|27|25|0|0|0
Object 2348|50|34|27|25|0|0|0
Object 2349|50|34|27|25|0|0|0
Object 2350|50|34|27|25|0|0|0
Object 2351|50|34|27|25|0|0|0
Object 2352|50|34|27|25|0|0|0
Object 2353|33|85|14|78|0|0|0
Candle2354|5|3|2|2|0|0|0
Object 2355|7|20|3|18|0|0|0
Object 2356|253|354|122|338|0|0|0
Object 2357|247|331|113|320|0|0|0
Object 2358|71|92|33|87|0|0|0
Object 2359|71|92|33|87|0|0|0
Object 2360|71|92|33|87|0|0|0
Object 2361|71|92|33|87|0|0|0
Object 2362|71|92|33|87|0|0|0
Object 2363|71|92|33|87|0|0|0
Object 2364|71|92|33|87|0|0|0
Object 2365|71|92|33|87|0|0|0
Object 2366|71|92|33|87|0|0|0
Object 2367|71|92|33|87|0|0|0
Object 2368|71|92|33|87|0|0|0
Object 2369|71|92|33|87|0|0|0
Object 2370|71|92|33|87|0|0|0
Cauldron71|71|92|33|87|0|0|0
Object 2372|71|92|33|87|0|0|0
Object 2373|168|198|78|163|0|0|0
Object 2374|34|94|16|88|0|0|0
Skull candle|4|4|1|2|0|0|0
Skull candle|33|25|19|16|0|0|0
Dirty diches|88|38|40|34|0|0|0
Object 2378|88|38|40|34|0|0|0
Object 2379|88|38|40|34|0|0|0
Object 2380|88|38|40|34|0|0|0
Object 2381|88|38|40|34|0|0|0
Object 2382|88|38|40|34|0|0|0
Object 2383|88|38|40|34|0|0|0
Object 2384|88|38|40|34|0|0|0
Object 2385|88|38|40|34|0|0|0
Object 2386|88|38|40|34|0|0|0
Object 2387|88|38|40|34|0|0|0
Object 2388|88|38|40|34|0|0|0
Object 2389|88|38|40|34|0|0|0
Object 2390|88|38|40|34|0|0|0
Object 2391|88|38|40|34|0|0|0
Object 2392|88|38|40|34|0|0|0
Dishwasher|115|128|54|117|0|0|0
Vase|51|54|21|46|0|0|0
Stairway|172|176|95|159|0|0|0
Object 2396|260|348|113|331|0|0|0
Branches|357|143|179|100|0|0|0
Branches|375|123|183|91|0|0|0
Twigs|228|98|99|64|0|0|0
Twigs|196|84|91|53|0|0|0
branch|104|85|38|56|0|0|0
twigs|126|51|61|31|0|0|0
twigs|100|49|48|29|0|0|0
Twigs|62|31|30|17|0|0|0
Trees|204|289|99|275|0|0|0
Object 2406|159|237|53|223|0|0|0
Object 2407|116|211|41|187|0|0|0
Iron ladder|127|213|61|192|0|0|0
Object 2409|31|47|16|41|0|0|0
Candles410|31|15|16|10|0|0|0
Candles411|31|19|16|14|0|0|0
Object 2412|31|23|16|18|0|0|0
Object 2413|31|23|16|18|0|0|0
Object 2414|31|23|16|18|0|0|0
Object 2415|31|23|16|18|0|0|0
Object 2416|31|23|16|18|0|0|0
Object 2417|31|23|16|18|0|0|0
Object 2418|31|23|16|18|0|0|0
Object 2419|31|23|16|18|0|0|0
Object 2420|31|23|16|18|0|0|0
Object 2421|31|23|16|18|0|0|0
Object 2422|10|8|2|7|0|0|0
Training doll|140|135|65|129|0|0|0
Training doll|140|142|65|129|0|0|0
Training doll|140|150|65|129|0|0|0
Training doll|66|158|29|139|0|0|0
Training doll|84|158|29|139|0|0|0
Training doll|95|158|29|139|0|0|0
Training doll|96|153|41|141|0|0|0
Training doll|96|153|41|141|0|0|0
Cooker2431|56|49|33|68|0|0|0
Bread|38|25|10|17|0|0|0
Bread|26|21|11|16|0|0|0
Bread|29|24|12|19|0|0|0
Bread|41|24|18|18|0|0|0
Bread|44|18|19|14|0|0|0
Bread|23|22|9|16|0|0|0
Bread|29|15|13|12|0|0|0
Door|74|161|27|164|0|0|0
Object 2440|40|180|65535|182|0|0|0
Object 2441|42|191|27|177|0|0|0
Door|41|190|15|167|0|0|0
Object 2443|45|177|23|187|0|0|0
Object 2444|45|177|23|187|0|0|0
Object 2445|84|152|46|145|0|0|0
Object 2446|65|62|37|42|0|0|0
Object 2447|79|152|43|145|0|0|0
Object 2448|74|153|36|145|0|0|0
Object 2449|129|60|69|37|0|0|0
Object 2450|70|153|37|145|0|0|0
Object 2451|80|151|46|145|0|0|0
Object 2452|143|151|78|145|0|0|0
Object 2453|79|205|33|172|0|0|0
Object 2454|33|79|5|53|0|0|0
Object 2455|72|192|25|173|0|0|0
Object 2456|95|221|33|188|0|0|0
Object 2457|95|221|33|188|0|0|0
Object 2458|77|207|34|174|0|0|0
Object 2459|135|151|69|145|0|0|0
Object 2460|149|155|79|149|0|0|0
Object 2461|74|213|15|185|0|0|0
Object 2462|74|151|36|143|0|0|0
Object 2463|65|59|37|41|0|0|0
Object 2464|87|151|50|143|0|0|0
Object 2465|72|149|36|143|0|0|0
Object 2466|136|149|68|143|0|0|0
Object 2467|50|191|20|174|0|0|0
Object 2468|32|90|5|69|0|0|0
Object 2469|84|208|37|175|0|0|0
Object 2470|73|197|31|169|0|0|0
Object 2471|79|215|36|182|0|0|0
Object 2472|70|151|37|145|0|0|0
Object 2473|76|205|33|172|0|0|0
Object 2474|137|157|69|151|0|0|0
Object 2475|76|161|38|154|0|0|0
Object 2476|65|75|37|50|0|0|0
Object 2477|84|161|44|154|0|0|0
Object 2478|74|163|36|154|0|0|0
Object 2479|139|76|69|47|0|0|0
Object 2480|74|163|37|154|0|0|0
Object 2481|153|180|68|174|0|0|0
Object 2482|152|163|82|157|0|0|0
Object 2483|90|225|47|192|0|0|0
Object 2484|138|161|69|155|0|0|0
Object 2485|76|160|38|154|0|0|0
Object 2486|139|160|70|154|0|0|0
Object 2487|139|160|70|154|0|0|0
Object 2488|85|231|41|198|0|0|0
Object 2489|37|94|9|67|0|0|0
Object 2490|55|187|25|167|0|0|0
Object 2491|83|205|42|178|0|0|0
Object 2492|95|216|47|183|0|0|0
Object 2493|107|153|41|141|0|0|0
Object 2494|58|83|28|73|0|0|0
Dirty dishes|88|38|40|34|0|0|0
Object 2496|88|38|40|34|0|0|0
Dishes|48|43|23|36|0|0|0
Bowl|64|38|27|32|0|0|0
Bowl|65|42|15|33|0|0|0
Bowl|65|38|28|32|0|0|0
Object 2501|183|311|92|300|0|0|0
Object 2502|170|300|87|289|0|0|0
Object 2503|160|275|79|264|0|0|0
Object 2504|144|222|68|211|0|0|0
Object 2505|173|195|85|184|0|0|0
Object 2506|160|208|80|197|0|0|0
Object 2507|120|120|65|109|0|0|0
Object 2508|151|112|68|77|0|0|0
Object 2509|101|225|50|205|0|0|0
Object 2510|100|339|51|337|0|0|0
Object 2511|100|339|51|337|0|0|0
Object 2512|100|339|51|337|0|0|0
Object 2513|100|339|51|337|0|0|0
Object 2514|100|339|51|337|0|0|0
Object 2515|100|339|51|337|0|0|0
Object 2516|100|339|51|337|0|0|0
Object 2517|100|339|51|337|0|0|0
Object 2518|100|339|51|337|0|0|0
Object 2519|100|339|51|337|0|0|0
Object 2520|100|339|51|337|0|0|0
Object 2521|100|339|51|337|0|0|0
Object 2522|100|339|51|337|0|0|0
Object 2523|106|367|12|363|0|0|0
Object 2524|105|367|12|363|0|0|0
Object 2525|101|367|12|363|0|0|0
Object 2526|95|367|12|363|0|0|0
Object 2527|89|367|12|363|0|0|0
Object 2528|89|367|12|363|0|0|0
Object 2529|89|367|12|363|0|0|0
Object 2530|90|367|12|363|0|0|0
Object 2531|94|367|12|363|0|0|0
Object 2532|97|367|12|363|0|0|0
Object 2533|101|367|12|363|0|0|0
Object 2534|104|367|12|363|0|0|0
Object 2535|49|116|4|114|0|0|0
Object 2536|49|116|4|114|0|0|0
Object 2537|50|116|4|114|0|0|0
Object 2538|50|116|4|114|0|0|0
Object 2539|50|116|4|114|0|0|0
Object 2540|50|116|4|114|0|0|0
Object 2541|51|116|4|114|0|0|0
Object 2542|51|116|4|114|0|0|0
Object 2543|51|116|4|114|0|0|0
Object 2544|51|116|4|114|0|0|0
Object 2545|51|116|4|114|0|0|0
Object 2546|50|116|4|114|0|0|0
Object 2547|110|319|87|316|0|0|0
Object 2548|110|319|87|316|0|0|0
Object 2549|106|319|83|316|0|0|0
Object 2550|99|319|76|316|0|0|0
Object 2551|96|319|73|316|0|0|0
Object 2552|96|319|73|316|0|0|0
Object 2553|96|319|73|316|0|0|0
Object 2554|96|319|73|316|0|0|0
Object 2555|98|319|75|316|0|0|0
Object 2556|102|319|79|316|0|0|0
Object 2557|105|319|82|316|0|0|0
Object 2558|108|319|85|316|0|0|0
Object 2559|116|300|7|298|0|0|0
Object 256|116|300|7|298|0|0|0
Object 2561|116|300|7|298|0|0|0
Object 2562|116|300|7|298|0|0|0
Object 2563|116|300|7|298|0|0|0
Object 2564|117|300|7|298|0|0|0
Object 2565|118|300|7|298|0|0|0
Object 2566|118|300|7|298|0|0|0
Object 2567|116|300|7|298|0|0|0
Object 2568|116|300|7|298|0|0|0
Object 2569|116|300|7|298|0|0|0
Object 2570|116|300|7|298|0|0|0
Object 2571|105|340|56|336|0|0|0
Object 2572|105|340|56|336|0|0|0
Object 2573|105|340|56|336|0|0|0
Object 2574|105|340|56|336|0|0|0
Object 2575|105|340|56|336|0|0|0
Object 2576|105|340|56|336|0|0|0
Object 2577|105|340|56|336|0|0|0
Object 2578|105|340|56|336|0|0|0
Object 2579|105|340|56|336|0|0|0
Object 2580|105|340|56|336|0|0|0
Object 2581|105|340|56|336|0|0|0
Object 2582|105|340|56|336|0|0|0
Object 2583|105|340|56|336|0|0|0
Object 2584|111|345|56|340|0|0|0
Object 2585|111|345|56|340|0|0|0
Object 2586|111|345|56|340|0|0|0
Object 2587|111|345|56|340|0|0|0
Object 2588|111|345|56|340|0|0|0
Object 2589|111|345|56|340|0|0|0
Object 2590|111|345|56|340|0|0|0
Object 2591|111|345|56|340|0|0|0
Object 2592|111|345|56|340|0|0|0
Object 2593|111|345|56|340|0|0|0
Object 2594|111|345|56|340|0|0|0
Object 2595|111|345|56|340|0|0|0
Object 2596|111|345|56|340|0|0|0
Object 2597|92|297|48|294|0|0|0
Object 2598|92|297|48|294|0|0|0
Object 2599|92|297|48|294|0|0|0
Object 2600|92|297|48|294|0|0|0
Object 2601|92|297|48|294|0|0|0
Object 2602|92|297|48|294|0|0|0
Object 2603|92|297|48|294|0|0|0
Object 2604|92|297|48|294|0|0|0
Object 2605|92|297|48|294|0|0|0
Object 2606|92|297|48|294|0|0|0
Object 2607|92|297|48|294|0|0|0
Object 2608|92|297|48|294|0|0|0
Object 2609|92|297|48|294|0|0|0
Object 2610|77|297|36|293|0|0|0
Object 2611|77|297|36|293|0|0|0
Object 2612|77|297|36|293|0|0|0
Object 2613|77|297|36|293|0|0|0
Object 2614|77|297|36|293|0|0|0
Object 2615|77|297|36|293|0|0|0
Object 2616|77|297|36|293|0|0|0
Object 2617|77|297|36|293|0|0|0
Object 2618|77|297|36|293|0|0|0
Object 2619|77|297|36|293|0|0|0
Object 2620|77|297|36|293|0|0|0
Object 2621|77|297|36|293|0|0|0
Object 2622|77|297|36|293|0|0|0
Object 2623|116|300|7|297|0|0|0
Object 2624|116|300|7|297|0|0|0
Object 2625|116|300|7|297|0|0|0
Object 2626|116|300|7|297|0|0|0
Object 2627|116|300|7|297|0|0|0
Object 2628|117|300|7|297|0|0|0
Object 2629|118|300|7|297|0|0|0
Object 2630|118|300|7|297|0|0|0
Object 2631|116|300|7|297|0|0|0
Object 2632|116|300|7|297|0|0|0
Object 2633|116|300|7|297|0|0|0
Object 2634|116|300|7|297|0|0|0
Object 2635|69|93|34|6|0|0|0
Object 2636|69|93|34|6|0|0|0
Object 2637|69|93|34|6|0|0|0
Object 2638|69|93|34|6|0|0|0
Object 2639|69|93|34|6|0|0|0
Object 2640|69|93|34|6|0|0|0
Object 2641|69|93|34|6|0|0|0
Object 2642|69|93|34|6|0|0|0
Object 2643|69|93|34|6|0|0|0
Object 2644|69|92|34|6|0|0|0
Object 2645|69|93|34|6|0|0|0
Object 2646|69|93|34|6|0|0|0
Object 2647|69|93|34|6|0|0|0
Object 2648|31|107|47|298|0|0|0
Object 2649|31|107|47|298|0|0|0
Object 2650|31|107|47|298|0|0|0
Object 2651|31|107|47|298|0|0|0
Object 2652|31|107|47|298|0|0|0
Object 2653|31|107|47|298|0|0|0
Object 2654|31|107|47|298|0|0|0
Object 2655|31|107|47|298|0|0|0
Object 2656|31|107|47|298|0|0|0
Object 2657|31|107|47|298|0|0|0
Object 2658|31|107|47|298|0|0|0
Object 2659|31|107|47|298|0|0|0
Object 2660|31|107|47|298|0|0|0
Object 2661|94|297|46|293|0|0|0
Object 2662|94|297|46|293|0|0|0
Object 2663|94|297|46|293|0|0|0
Object 2664|94|297|46|293|0|0|0
Object 2665|94|297|46|293|0|0|0
Object 2666|94|297|46|293|0|0|0
Object 2667|94|297|46|293|0|0|0
Object 2668|94|297|46|293|0|0|0
Object 2669|94|297|46|293|0|0|0
Object 2670|94|297|46|293|0|0|0
Object 2671|94|297|46|293|0|0|0
Object 2672|94|297|46|293|0|0|0
Object 2673|94|297|46|293|0|0|0
Object 2674|149|318|11|313|0|0|0
Object 2675|149|318|11|313|0|0|0
Object 2676|149|318|11|313|0|0|0
Object 2677|149|318|11|313|0|0|0
Object 2678|149|318|11|313|0|0|0
Object 2679|149|318|11|313|0|0|0
Object 2680|149|318|11|313|0|0|0
Object 2681|149|318|11|313|0|0|0
Object 2682|149|318|11|313|0|0|0
Object 2683|149|318|11|313|0|0|0
Object 2684|149|318|11|313|0|0|0
Object 2685|149|318|11|313|0|0|0
Object 2686|113|84|59|80|0|0|0
Object 2687|129|110|56|86|0|0|0
Object 2688|99|126|50|116|0|0|0
Object 2689|182|99|84|75|0|0|0
Dirty dishes|101|105|44|94|0|0|0
Dirty dishes|101|100|44|89|0|0|0
Dirty dishes|101|93|44|82|0|0|0
Dirty dishes|101|87|44|76|0|0|0
Dirty dishes|101|80|44|69|0|0|0
Dirty dishes|101|72|44|61|0|0|0
Dirty dishes|101|67|44|56|0|0|0
Dirty dishes|101|62|44|51|0|0|0
Dirty dishes|100|56|44|45|0|0|0
Dirty dishes|95|52|44|41|0|0|0
Dirty dishes|72|28|44|17|0|0|0
Empty Mug|20|27|10|23|0|0|0
Empty Mug|22|28|9|24|0|0|0
Empty Mug|23|28|12|24|0|0|0
Pan|74|19|35|14|0|0|0
Pan|50|33|18|13|0|0|0
Pan|28|38|16|33|0|0|0
Pan|42|39|18|33|0|0|0
Pan|35|36|15|29|0|0|0
Pan|34|39|19|35|0|0|0
Pot|41|25|19|19|0|0|0
Pot|32|33|19|27|0|0|0
Candles|36|34|16|28|0|0|0
Object 2713|36|102|17|95|0|0|0
Candles714|36|34|16|28|0|0|0
Object 2715|36|34|16|28|0|0|0
Object 2716|36|34|16|28|0|0|0
Object 2717|36|34|16|28|0|0|0
Object 2718|36|34|16|28|0|0|0
Object 2719|36|34|16|28|0|0|0
Object 2720|36|34|16|28|0|0|0
Object 2721|36|34|16|28|0|0|0
Object 2722|36|34|16|28|0|0|0
Object 2723|36|34|16|28|0|0|0
Object 2724|36|34|16|28|0|0|0
Object 2725|37|102|16|98|0|0|0
Candles726|37|26|19|21|0|0|0
Candles727|37|23|19|18|0|0|0
Object 2728|37|23|19|18|0|0|0
Object 2729|37|23|19|18|0|0|0
Object 2730|37|23|19|18|0|0|0
Object 2731|37|23|19|18|0|0|0
Object 2732|37|23|19|18|0|0|0
Object 2733|37|23|19|18|0|0|0
Object 2734|37|23|19|18|0|0|0
Object 2735|37|23|19|18|0|0|0
Object 2736|37|23|19|18|0|0|0
